ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,500R0000009v9K8IAI,Product Inquiry,,Completed,Medium,,0054P00000Av1QGQAZ,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,,0014P0000278mPMQAY,,2019-06-24T17:50:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,15792735997,Chimerical Auto Outbound,Auto Agent,412-146-4646,Charles Xavier,,Inbound,717,2019-06-24T17:50:41Z,,,Call,,563-325-2959,Training,Fall Campaign
,,500R0000009v9K9IAI,Product Support,,Completed,Low,,0054P00000Av1QLQAZ,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,,0014P0000278mQ6QAI,,2019-08-28T02:41:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18944367964,Broadband Sales,Sales,751-241-5686,Tony Stark,,Outbound,2183,2019-08-28T02:41:30Z,,,Call,,608-843-0860,Legal,New Product
,,500R0000009v9KAIAY,Known Issue,,Completed,Low,,0054P00000Av1QuQAJ,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,,0014P0000278mJGQAY,,2019-10-25T15:48:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16192554298,Broadband Sales,Router Support,419-969-7385,Tony Stark,,Inbound,2881,2019-10-25T15:48:54Z,,,Email,,548-278-0438,Services,New Product
,,500R0000009v9KBIAY,Product Support,,Completed,Medium,,0054P00000Av1QfQAJ,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,,0014P0000278mQ6QAI,,2019-06-21T11:31:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13873971231,Chimerical Auto Workitem,Sales,931-790-2143,Luke Cage,,Outbound,1874,2019-06-21T11:31:26Z,,,Call,,144-607-6004,Accounting,Upgrade
,,500R0000009v9KCIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,,0014P0000278mVxQAI,,2019-03-27T18:54:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13281234726,Chimerical Auto Inbound,Router Support,233-799-4537,Tony Stark,,Outbound,1348,2019-03-27T18:54:18Z,,,Chat,,180-642-7909,Support,Fall Campaign
,,500R0000009v9KDIAY,Product Problem,,Completed,Medium,,0054P00000Av1QuQAJ,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,,0014P0000278mVxQAI,,2018-12-31T14:41:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18701416140,Cable TV Issues,Sales,558-134-7298,Peter Parker,,Outbound,2608,2018-12-31T14:41:43Z,,,WorkItem,,314-502-4441,Support,Upgrade
,,500R0000009v9KEIAY,Known Issue,,Completed,Medium,,0054P00000Av1QzQAJ,porta volutpat erat quisque erat eros viverra eget congue eget semper,,0014P0000278mN9QAI,,2019-07-15T22:19:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19278388631,Cable TV Issues,Sales,516-108-5263,Tony Stark,,Outbound,2333,2019-07-15T22:19:44Z,,,Chat,,147-387-4140,Services,Known Issue
,,500R0000009v9KFIAY,Product Problem,,Completed,High,,0054P00000Av1QLQAZ,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,,0014P0000278mJGQAY,,2019-03-27T21:47:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18868095898,Chimerical Auto Workitem,Router Support,969-869-0354,Peter Parker,,Inbound,281,2019-03-27T21:47:28Z,,,Email,,804-499-1487,Product Management,Known Issue
,,500R0000009v9KGIAY,General Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,,0014P0000278mS9QAI,,2018-12-16T16:09:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,14902200534,Broadband Sales,Cable TV Support,846-137-8469,Bruce Banner,,Outbound,1617,2018-12-16T16:09:58Z,,,WorkItem,,288-538-4319,Sales,Hot Lead
,,500R0000009v9KHIAY,Known Issue,,Completed,Medium,,0054P00000Av1QGQAZ,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,,0014P0000278mVxQAI,,2019-09-10T16:43:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17632027155,Router Issues,Router Support,867-262-7116,Justin Case,,Inbound,1750,2019-09-10T16:43:16Z,,,WorkItem,,831-718-2859,Research and Development,Spring Campaign
,,500R0000009v9KIIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1QaQAJ,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,,0014P0000278mS9QAI,,2019-05-11T06:18:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17159868797,Broadband Sales,Sales,385-117-0833,Steve Rogers,,Inbound,1469,2019-05-11T06:18:59Z,,,Email,,626-134-9710,Business Development,Hot Lead
,,500R0000009v9KJIAY,Known Issue,,Completed,High,,0054P00000Av1QaQAJ,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,,0014P0000278mN9QAI,,2019-01-04T13:47:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18626768732,Broadband Sales,Auto Agent,824-823-7452,Bruce Banner,,Inbound,2630,2019-01-04T13:47:36Z,,,Call,,743-970-0106,Research and Development,Spring Campaign
,,500R0000009v9KKIAY,Product Support,,Completed,Low,,0054P00000Av1QfQAJ,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,,0014P0000278mN9QAI,,2018-11-06T15:59:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18302000775,Router Issues,Router Support,562-916-9609,Peter Parker,,Outbound,2872,2018-11-06T15:59:45Z,,,Chat,,934-562-1714,Business Development,New Product
,,500R0000009v9KLIAY,General Inquiry,,Completed,High,,0054P00000Av1QuQAJ,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,,0014P0000278mJGQAY,,2018-11-06T19:22:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,13783517737,Router Issues,Sales,245-245-3916,Clint Barton,,Inbound,2780,2018-11-06T19:22:28Z,,,WorkItem,,227-207-9852,Support,Fall Campaign
,,500R0000009v9KMIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,,0014P0000278mPMQAY,,2019-10-05T02:21:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,16839758605,Cable TV Issues,Router Support,120-987-8889,Tony Stark,,Outbound,2744,2019-10-05T02:21:20Z,,,Call,,105-322-4980,Support,Known Issue
,,500R0000009v9KNIAY,General Inquiry,,Completed,Low,,0054P00000Av1QaQAJ,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,,0014P0000278mN9QAI,,2019-04-03T07:45:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16659509524,Chimerical Auto Inbound,Sales,393-814-4773,Justin Case,,Inbound,2076,2019-04-03T07:45:24Z,,,Call,,888-508-6674,Legal,Known Issue
,,500R0000009v9KOIAY,Product Support,,Completed,High,,0054P00000Av1QLQAZ,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,,0014P0000278mS9QAI,,2019-03-07T08:44:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,13657893291,Cable TV Issues,Cable TV Support,661-861-3873,Luke Cage,,Inbound,1158,2019-03-07T08:44:53Z,,,Email,,222-606-3591,Services,Fall Campaign
,,500R0000009v9KPIAY,Product Problem,,Completed,High,,0054P00000Av1QGQAZ,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,,0014P0000278mPMQAY,,2019-09-22T20:53:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16429706468,Broadband Sales,Router Support,500-895-3538,Wade Wilson,,Outbound,1070,2019-09-22T20:53:39Z,,,Email,,383-787-7317,Accounting,Fall Campaign
,,500R0000009v9KQIAY,Product Support,,Completed,Low,,0054P00000Av1QLQAZ,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,,0014P0000278mN9QAI,,2019-04-28T02:00:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19017678458,Chimerical Auto Workitem,Cable TV Support,369-597-6821,Wade Wilson,,Outbound,1598,2019-04-28T02:00:10Z,,,Call,,148-931-8556,Services,New Product
,,500R0000009v9KRIAY,Product Support,,Completed,High,,0054P00000Av1PrQAJ,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,,0014P0000278mVxQAI,,2018-11-03T19:32:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,15532312838,Chimerical Auto Outbound,Sales,239-843-0877,Steve Rogers,,Outbound,1123,2018-11-03T19:32:58Z,,,WorkItem,,759-582-2027,Business Development,Upgrade
,,500R0000009v9KSIAY,Known Issue,,Completed,Medium,,0054P00000Av1QuQAJ,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,,0014P0000278mN9QAI,,2019-03-13T03:43:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,13125808039,Cable TV Issues,Auto Agent,451-201-8531,Clint Barton,,Inbound,2197,2019-03-13T03:43:46Z,,,Chat,,733-193-2055,Research and Development,Upgrade
,,500R0000009v9KTIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1PrQAJ,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,,0014P0000278mS9QAI,,2019-04-18T12:13:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,14154522408,Broadband Sales,Router Support,134-744-6777,Clint Barton,,Outbound,2658,2019-04-18T12:13:35Z,,,Call,,355-903-0510,Accounting,Spring Campaign
,,500R0000009v9KUIAY,Known Issue,,Completed,Low,,0054P00000Av1PrQAJ,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,,0014P0000278mQ6QAI,,2018-11-30T04:09:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,16342938933,Broadband Sales,Router Support,790-768-6668,Charles Xavier,,Inbound,2083,2018-11-30T04:09:33Z,,,Email,,680-835-0348,Legal,Fall Campaign
,,500R0000009v9KVIAY,Product Inquiry,,Completed,Low,,0054P00000Av1QzQAJ,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,,0014P0000278mVxQAI,,2019-05-20T18:08:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14164731843,Chimerical Auto Inbound,Router Support,982-772-9850,Charles Xavier,,Inbound,717,2019-05-20T18:08:10Z,,,Email,,109-234-6798,Training,Fall Campaign
,,500R0000009v9KWIAY,General Inquiry,,Completed,Low,,0054P00000Av1QaQAJ,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,,0014P0000278mVxQAI,,2019-06-30T19:29:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17057233456,Chimerical Auto Inbound,Router Support,718-507-9906,Wade Wilson,,Outbound,940,2019-06-30T19:29:40Z,,,WorkItem,,859-905-0244,Marketing,Spring Campaign
,,500R0000009v9KXIAY,Product Support,,Completed,Medium,,0054P00000Av1QkQAJ,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,,0014P0000278mJGQAY,,2019-02-20T16:52:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17312278460,Chimerical Auto Outbound,Router Support,699-892-6594,Luke Cage,,Outbound,2510,2019-02-20T16:52:06Z,,,Email,,404-154-6506,Sales,Known Issue
,,500R0000009v9KYIAY,General Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,,0014P0000278mQ6QAI,,2019-10-02T23:21:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19448238209,Chimerical Auto Workitem,Sales,657-984-9046,Clint Barton,,Outbound,697,2019-10-02T23:21:14Z,,,WorkItem,,266-949-9711,Training,Hot Lead
,,500R0000009v9KZIAY,Product Problem,,Completed,High,,0054P00000Av1PrQAJ,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,,0014P0000278mPMQAY,,2019-07-06T04:36:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,15665172445,Chimerical Auto Workitem,Router Support,769-745-5516,Justin Case,,Inbound,1897,2019-07-06T04:36:13Z,,,Call,,749-701-0088,Business Development,Upgrade
,,500R0000009v9KaIAI,Product Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,,0014P0000278mPMQAY,,2019-01-09T23:20:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,13993956204,Chimerical Auto Outbound,Router Support,623-990-2585,Bruce Banner,,Inbound,622,2019-01-09T23:20:40Z,,,WorkItem,,303-224-6171,Training,Fall Campaign
,,500R0000009v9KbIAI,Product Problem,,Completed,Medium,,0054P00000Av1QaQAJ,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse,,0014P0000278mQ6QAI,,2019-06-01T09:44:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18727289705,Chimerical Auto Outbound,Sales,157-584-5443,Luke Cage,,Outbound,1561,2019-06-01T09:44:33Z,,,Call,,355-499-8832,Accounting,Known Issue
,,500R0000009v9KcIAI,Product Problem,,Completed,High,,0054P00000Av1PrQAJ,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,,0014P0000278mQ6QAI,,2019-06-16T17:42:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14067670930,Router Issues,Cable TV Support,618-821-5228,Bruce Banner,,Inbound,2570,2019-06-16T17:42:37Z,,,WorkItem,,358-612-0177,Accounting,Upgrade
,,500R0000009v9KdIAI,Product Support,,Completed,Medium,,0054P00000Av1QaQAJ,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,,0014P0000278mPMQAY,,2018-10-29T08:13:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,15775403693,Cable TV Issues,Sales,628-944-9426,Bruce Banner,,Inbound,2101,2018-10-29T08:13:54Z,,,Chat,,513-879-6508,Training,Known Issue
,,500R0000009v9KeIAI,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,,0014P0000278mPMQAY,,2019-02-21T03:42:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13969443790,Broadband Sales,Router Support,998-949-7404,Steve Rogers,,Outbound,1123,2019-02-21T03:42:02Z,,,Call,,580-294-4888,Sales,Fall Campaign
,,500R0000009v9KfIAI,Product Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,,0014P0000278mJGQAY,,2019-03-10T23:53:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18107754783,Chimerical Auto Workitem,Auto Agent,571-757-4879,Wade Wilson,,Inbound,1213,2019-03-10T23:53:48Z,,,Email,,552-289-7017,Human Resources,Fall Campaign
,,500R0000009v9KgIAI,Product Inquiry,,Completed,Medium,,0054P00000Av1PrQAJ,sit amet eros suspendisse accumsan tortor quis turpis sed ante,,0014P0000278mVxQAI,,2019-03-26T01:27:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,16459495663,Chimerical Auto Workitem,Router Support,671-447-9654,Clint Barton,,Outbound,177,2019-03-26T01:27:05Z,,,WorkItem,,376-892-7693,Marketing,Fall Campaign
,,500R0000009v9KhIAI,Known Issue,,Completed,Medium,,0054P00000Av1QaQAJ,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,,0014P0000278mQ6QAI,,2019-04-29T15:06:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15935678008,Chimerical Auto Workitem,Auto Agent,851-276-6296,Luke Cage,,Inbound,1114,2019-04-29T15:06:53Z,,,Chat,,431-990-3501,Engineering,Spring Campaign
,,500R0000009v9KiIAI,Product Support,,Completed,High,,0054P00000Av1QzQAJ,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,,0014P0000278mVxQAI,,2019-04-24T11:08:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19816600684,Cable TV Issues,Cable TV Support,392-601-5773,Tony Stark,,Outbound,2387,2019-04-24T11:08:08Z,,,Chat,,804-154-0255,Training,Hot Lead
,,500R0000009v9KjIAI,Product Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,,0014P0000278mPMQAY,,2019-06-17T05:40:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18605926245,Chimerical Auto Workitem,Auto Agent,251-984-5109,Justin Case,,Inbound,175,2019-06-17T05:40:42Z,,,Call,,549-383-7282,Engineering,New Product
,,500R0000009v9KkIAI,Product Support,,Completed,Low,,0054P00000Av1PrQAJ,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,,0014P0000278mJGQAY,,2019-05-08T22:52:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,15080414982,Chimerical Auto Inbound,Sales,331-640-4656,Charles Xavier,,Outbound,2710,2019-05-08T22:52:51Z,,,WorkItem,,657-802-8035,Sales,Spring Campaign
,,500R0000009v9KlIAI,Product Problem,,Completed,High,,0054P00000Av1QGQAZ,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,,0014P0000278mVxQAI,,2019-05-09T09:42:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,12593408702,Router Issues,Router Support,150-949-7121,Clint Barton,,Outbound,1247,2019-05-09T09:42:05Z,,,Chat,,698-276-9837,Human Resources,Fall Campaign
,,500R0000009v9KmIAI,Known Issue,,Completed,High,,0054P00000Av1QLQAZ,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,,0014P0000278mN9QAI,,2018-11-04T04:00:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,14260289490,Cable TV Issues,Cable TV Support,762-466-0798,Tony Stark,,Outbound,1611,2018-11-04T04:00:14Z,,,Chat,,327-290-3427,Support,Fall Campaign
,,500R0000009v9KnIAI,Product Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,,0014P0000278mVxQAI,,2018-11-27T10:41:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16498639000,Broadband Sales,Sales,533-662-0660,Luke Cage,,Inbound,798,2018-11-27T10:41:29Z,,,Chat,,314-252-9160,Product Management,New Product
,,500R0000009v9KoIAI,General Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,,0014P0000278mJGQAY,,2019-10-12T14:27:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14123962628,Broadband Sales,Cable TV Support,318-390-1790,Wade Wilson,,Outbound,834,2019-10-12T14:27:50Z,,,Email,,684-149-3829,Support,Fall Campaign
,,500R0000009v9KpIAI,Product Support,,Completed,High,,0054P00000Av1R4QAJ,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,,0014P0000278mVxQAI,,2019-05-20T18:14:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15324873034,Chimerical Auto Inbound,Cable TV Support,658-186-2343,Justin Case,,Outbound,1062,2019-05-20T18:14:30Z,,,WorkItem,,469-838-2386,Marketing,Fall Campaign
,,500R0000009v9KqIAI,Known Issue,,Completed,Medium,,0054P00000Av1QaQAJ,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,,0014P0000278mVxQAI,,2019-07-14T06:12:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18963852434,Router Issues,Sales,105-949-3387,Wade Wilson,,Outbound,2097,2019-07-14T06:12:22Z,,,Chat,,161-601-8872,Engineering,Fall Campaign
,,500R0000009v9KrIAI,Product Problem,,Completed,Medium,,0054P00000Av1QGQAZ,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,,0014P0000278mQ6QAI,,2018-11-05T19:33:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,15944433830,Broadband Sales,Router Support,601-365-8969,Tony Stark,,Outbound,2889,2018-11-05T19:33:11Z,,,Call,,703-491-4787,Training,Known Issue
,,500R0000009v9KsIAI,Product Support,,Completed,Medium,,0054P00000Av1QzQAJ,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,,0014P0000278mVxQAI,,2018-12-02T19:28:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15750289202,Cable TV Issues,Router Support,380-339-4813,Charles Xavier,,Inbound,341,2018-12-02T19:28:55Z,,,WorkItem,,736-850-5907,Human Resources,New Product
,,500R0000009v9KtIAI,General Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,,0014P0000278mPMQAY,,2018-11-02T08:27:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18758815697,Chimerical Auto Inbound,Sales,301-612-8785,Justin Case,,Outbound,2150,2018-11-02T08:27:56Z,,,Call,,371-515-3098,Training,Spring Campaign
,,500R0000009v9KuIAI,General Inquiry,,Completed,High,,0054P00000Av1QfQAJ,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,,0014P0000278mPMQAY,,2019-10-17T19:29:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13127452636,Chimerical Auto Workitem,Auto Agent,287-747-4823,Peter Parker,,Inbound,2371,2019-10-17T19:29:06Z,,,WorkItem,,316-362-8654,Product Management,Hot Lead
,,500R0000009v9KvIAI,Product Problem,,Completed,Low,,0054P00000Av1QfQAJ,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,,0014P0000278mVxQAI,,2019-06-25T18:22:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19297656237,Chimerical Auto Inbound,Router Support,612-908-6897,Charles Xavier,,Outbound,2732,2019-06-25T18:22:15Z,,,Email,,110-422-7838,Legal,New Product
,,500R0000009v9KwIAI,Product Support,,Completed,Medium,,0054P00000Av1PrQAJ,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,,0014P0000278mPMQAY,,2019-07-02T06:48:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19704730680,Chimerical Auto Workitem,Cable TV Support,763-500-5258,Peter Parker,,Outbound,1577,2019-07-02T06:48:07Z,,,Call,,284-298-4540,Human Resources,Fall Campaign
,,500R0000009v9KxIAI,Product Inquiry,,Completed,High,,0054P00000Av1QLQAZ,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,,0014P0000278mVxQAI,,2018-12-27T08:50:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,14443862402,Broadband Sales,Cable TV Support,614-821-0481,Steve Rogers,,Outbound,667,2018-12-27T08:50:13Z,,,WorkItem,,129-494-7264,Training,Upgrade
,,500R0000009v9KyIAI,Product Problem,,Completed,Medium,,0054P00000Av1QzQAJ,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,,0014P0000278mS9QAI,,2018-12-30T09:18:12.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18810286052,Broadband Sales,Router Support,934-368-3132,Clint Barton,,Inbound,375,2018-12-30T09:18:12Z,,,Chat,,822-455-5910,Research and Development,Known Issue
,,500R0000009v9KzIAI,Product Support,,Completed,High,,0054P00000Av1QfQAJ,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,,0014P0000278mPMQAY,,2019-05-22T05:25:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15759889423,Chimerical Auto Workitem,Cable TV Support,237-869-1857,Luke Cage,,Inbound,2039,2019-05-22T05:25:07Z,,,WorkItem,,344-161-9422,Human Resources,Spring Campaign
,,500R0000009v9L0IAI,Product Problem,,Completed,Medium,,0054P00000Av1QfQAJ,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,,0014P0000278mPMQAY,,2018-11-19T00:36:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17224201211,Chimerical Auto Workitem,Sales,274-382-3990,Bruce Banner,,Inbound,2810,2018-11-19T00:36:45Z,,,Email,,671-580-7654,Business Development,Hot Lead
,,500R0000009v9L1IAI,Known Issue,,Completed,Medium,,0054P00000Av1QGQAZ,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,,0014P0000278mN9QAI,,2019-03-12T19:17:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18537275515,Broadband Sales,Router Support,236-850-4010,Wade Wilson,,Inbound,756,2019-03-12T19:17:42Z,,,Call,,749-658-3856,Business Development,Hot Lead
