CALL_DURATION_IN_SECONDS__C (Agent Seconds),IncontactId,First Name,Last Name,Media Type,Skill Name,Team Name,Call Duration,Contact Start
1532,15141435937,Wade,Wilson,Call,Broadband Sales,Sales,1532,2019-02-04T10:34:54.000Z
753,19874805114,Luke,Cage,Call,Broadband Sales,Router Support,753,2019-05-22T05:29:23.000Z
2149,12842456606,Bruce,Banner,Call,Router Issues,Auto Agent,2149,2018-12-30T13:47:05.000Z
1374,18059696318,Charles,Xavier,Call,Chimerical Auto Outbound,Sales,1374,2019-09-05T22:45:02.000Z
1506,12796351671,Peter,Parker,Call,Chimerical Auto Outbound,Cable TV Support,1506,2018-12-27T06:54:54.000Z
2471,18901131662,Justin,Case,Call,Router Issues,Sales,2471,2019-03-13T22:56:03.000Z
1893,15745521138,Steve,Rogers,Call,Chimerical Auto Inbound,Sales,1893,2018-12-17T13:10:02.000Z
588,14113775438,Charles,Xavier,Call,Router Issues,Auto Agent,588,2019-05-08T18:09:26.000Z
175,15983752784,Bruce,Banner,Call,Cable TV Issues,Cable TV Support,175,2019-01-30T14:13:39.000Z
1007,15096396668,Justin,Case,Call,Chimerical Auto Outbound,Cable TV Support,1007,2019-02-13T01:29:04.000Z
221,12800917476,Bruce,Banner,Call,Chimerical Auto Outbound,Sales,221,2018-11-23T00:48:50.000Z
1697,14539449998,Wade,Wilson,Call,Cable TV Issues,Cable TV Support,1697,2019-02-06T14:35:08.000Z
1165,19504703823,Peter,Parker,Call,Chimerical Auto Outbound,Cable TV Support,1165,2019-09-29T10:47:37.000Z
1425,13769286663,Charles,Xavier,Call,Router Issues,Sales,1425,2019-04-20T00:32:04.000Z
671,18276045176,Justin,Case,Call,Chimerical Auto Outbound,Router Support,671,2019-06-12T23:32:52.000Z
1792,17546984769,Clint,Barton,Call,Router Issues,Sales,1792,2019-04-17T16:44:07.000Z
152,12899828306,Luke,Cage,Call,Cable TV Issues,Sales,152,2019-02-28T07:52:37.000Z
2796,19167916177,Justin,Case,Call,Chimerical Auto Outbound,Router Support,2796,2019-04-13T10:02:01.000Z
1257,15630927910,Clint,Barton,Call,Router Issues,Router Support,1257,2019-10-25T22:45:25.000Z
1266,12435934164,Charles,Xavier,Call,Cable TV Issues,Router Support,1266,2019-04-15T01:33:16.000Z
1570,19060183757,Wade,Wilson,Call,Router Issues,Auto Agent,1570,2019-03-29T14:09:18.000Z
1687,16545682678,Justin,Case,Call,Broadband Sales,Sales,1687,2019-05-18T18:28:46.000Z
397,19559308665,Tony,Stark,Call,Router Issues,Auto Agent,397,2019-06-26T19:29:54.000Z
2615,18949877995,Justin,Case,Call,Chimerical Auto Inbound,Cable TV Support,2615,2019-08-13T09:24:22.000Z
2162,17385592935,Tony,Stark,Call,Cable TV Issues,Sales,2162,2019-01-26T23:16:34.000Z
818,14709716484,Steve,Rogers,Call,Chimerical Auto Outbound,Router Support,818,2019-03-29T04:14:59.000Z
1052,15140888718,Charles,Xavier,Call,Chimerical Auto Workitem,Cable TV Support,1052,2019-03-07T06:32:36.000Z
1565,12788661663,Steve,Rogers,Call,Router Issues,Auto Agent,1565,2019-05-03T23:47:21.000Z
2082,15148295979,Peter,Parker,Call,Router Issues,Cable TV Support,2082,2018-12-08T08:27:46.000Z
2852,16619823000,Bruce,Banner,Call,Chimerical Auto Outbound,Cable TV Support,2852,2019-04-09T05:15:32.000Z
302,17613476253,Wade,Wilson,Call,Cable TV Issues,Router Support,302,2019-04-03T09:16:24.000Z
353,16073566024,Justin,Case,Call,Chimerical Auto Inbound,Auto Agent,353,2019-01-25T02:51:38.000Z
121,16673120251,Wade,Wilson,Call,Chimerical Auto Outbound,Cable TV Support,121,2019-05-24T11:21:22.000Z
2201,15229676840,Charles,Xavier,Call,Cable TV Issues,Auto Agent,2201,2019-07-06T03:54:07.000Z
2480,16240285693,Charles,Xavier,Call,Broadband Sales,Sales,2480,2019-07-10T15:24:14.000Z
224,19093839685,Charles,Xavier,Call,Chimerical Auto Workitem,Router Support,224,2019-10-16T09:21:10.000Z
1316,14406286877,Steve,Rogers,Call,Cable TV Issues,Sales,1316,2019-06-19T01:22:36.000Z
422,18532580036,Steve,Rogers,Call,Chimerical Auto Outbound,Auto Agent,422,2019-09-21T12:16:51.000Z
786,13431803848,Clint,Barton,Call,Chimerical Auto Outbound,Auto Agent,786,2019-07-11T18:59:10.000Z
2882,19390615058,Bruce,Banner,Call,Chimerical Auto Outbound,Cable TV Support,2882,2019-04-16T05:05:59.000Z
66,13465170567,Peter,Parker,Call,Chimerical Auto Workitem,Cable TV Support,66,2019-01-26T09:24:30.000Z
1814,16804075850,Luke,Cage,Call,Chimerical Auto Workitem,Router Support,1814,2018-12-03T01:23:41.000Z
1681,16716332155,Steve,Rogers,Call,Cable TV Issues,Cable TV Support,1681,2019-01-22T06:57:33.000Z
1244,18363246579,Luke,Cage,Call,Chimerical Auto Workitem,Cable TV Support,1244,2019-08-14T03:29:54.000Z
1735,13419738927,Wade,Wilson,Call,Router Issues,Sales,1735,2019-07-10T19:05:33.000Z
1856,16695999869,Charles,Xavier,Call,Router Issues,Sales,1856,2018-11-23T12:23:12.000Z
471,15992152773,Bruce,Banner,Call,Cable TV Issues,Router Support,471,2019-09-24T20:26:36.000Z
2849,19605690326,Steve,Rogers,Call,Router Issues,Cable TV Support,2849,2019-07-12T07:02:15.000Z
1665,12737308397,Peter,Parker,Call,Chimerical Auto Inbound,Auto Agent,1665,2018-12-04T07:05:33.000Z
1962,14248067530,Steve,Rogers,Call,Chimerical Auto Inbound,Auto Agent,1962,2018-12-10T12:15:25.000Z
1751,19814740677,Charles,Xavier,Call,Chimerical Auto Outbound,Router Support,1751,2019-03-14T12:21:58.000Z
2105,14544222600,Peter,Parker,Call,Router Issues,Cable TV Support,2105,2018-12-16T03:48:31.000Z
1235,12598767804,Peter,Parker,Call,Chimerical Auto Workitem,Cable TV Support,1235,2019-09-05T09:31:27.000Z
2382,13772367869,Justin,Case,Call,Chimerical Auto Inbound,Router Support,2382,2019-03-27T04:30:40.000Z
1539,17036647865,Justin,Case,Call,Chimerical Auto Inbound,Router Support,1539,2019-10-20T06:30:07.000Z
413,14748413353,Peter,Parker,Call,Chimerical Auto Inbound,Router Support,413,2019-05-10T07:13:06.000Z
1696,18590322418,Peter,Parker,Call,Chimerical Auto Workitem,Auto Agent,1696,2019-06-05T04:50:51.000Z
2347,17258792922,Tony,Stark,Call,Chimerical Auto Inbound,Sales,2347,2019-02-02T09:54:19.000Z
1600,14510412014,Charles,Xavier,Call,Chimerical Auto Outbound,Cable TV Support,1600,2018-11-13T22:50:16.000Z
641,19163618329,Steve,Rogers,Call,Router Issues,Auto Agent,641,2019-09-25T08:46:00.000Z
1149,19659974440,Tony,Stark,Call,Broadband Sales,Auto Agent,1149,2018-10-29T01:15:44.000Z
1574,19325757636,Tony,Stark,Call,Chimerical Auto Workitem,Router Support,1574,2019-04-11T11:17:20.000Z
1862,15492210998,Luke,Cage,Call,Chimerical Auto Outbound,Sales,1862,2019-08-23T21:08:06.000Z
913,13821614945,Charles,Xavier,Call,Router Issues,Router Support,913,2019-05-04T11:27:04.000Z
1367,15585636662,Justin,Case,Call,Chimerical Auto Workitem,Sales,1367,2019-09-20T22:04:58.000Z
2283,15619341450,Peter,Parker,Call,Cable TV Issues,Auto Agent,2283,2019-09-02T08:28:21.000Z
2039,18720550907,Tony,Stark,Call,Broadband Sales,Sales,2039,2019-05-21T11:38:08.000Z
2407,13369527351,Clint,Barton,Call,Chimerical Auto Workitem,Auto Agent,2407,2019-01-04T23:34:46.000Z
586,14686513856,Bruce,Banner,Call,Chimerical Auto Inbound,Router Support,586,2019-04-17T22:03:13.000Z
1645,19870607696,Wade,Wilson,Call,Router Issues,Cable TV Support,1645,2019-06-24T09:12:00.000Z
1984,14340619003,Luke,Cage,Call,Chimerical Auto Inbound,Auto Agent,1984,2019-06-24T22:26:59.000Z
2862,12395555364,Justin,Case,Call,Chimerical Auto Workitem,Cable TV Support,2862,2018-11-24T20:24:20.000Z
484,16100586418,Bruce,Banner,Call,Chimerical Auto Workitem,Cable TV Support,484,2019-06-12T16:50:47.000Z
2374,13854038320,Charles,Xavier,Call,Broadband Sales,Cable TV Support,2374,2019-05-27T06:54:08.000Z
2588,17117315095,Charles,Xavier,Call,Chimerical Auto Inbound,Sales,2588,2019-05-10T10:10:23.000Z
1119,15748312690,Clint,Barton,Call,Router Issues,Auto Agent,1119,2019-07-22T05:08:57.000Z
2773,18888513315,Luke,Cage,Call,Cable TV Issues,Router Support,2773,2019-04-20T14:33:56.000Z
2559,19531559816,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,2559,2019-03-10T22:27:03.000Z
2204,13512480787,Steve,Rogers,Call,Broadband Sales,Sales,2204,2019-10-13T14:31:03.000Z
599,15423541823,Steve,Rogers,Call,Chimerical Auto Inbound,Cable TV Support,599,2019-10-01T03:32:44.000Z
1206,19612529378,Peter,Parker,Call,Router Issues,Sales,1206,2019-10-24T15:00:55.000Z
1551,18779594221,Tony,Stark,Call,Cable TV Issues,Sales,1551,2019-06-10T03:25:49.000Z
1697,17792555822,Bruce,Banner,Call,Chimerical Auto Workitem,Auto Agent,1697,2019-06-22T12:55:26.000Z
2089,18665522712,Clint,Barton,Call,Chimerical Auto Workitem,Sales,2089,2018-12-01T07:22:16.000Z
1827,13303729494,Steve,Rogers,Call,Cable TV Issues,Router Support,1827,2019-03-10T05:21:29.000Z
1919,17479100099,Tony,Stark,Call,Chimerical Auto Inbound,Cable TV Support,1919,2018-11-01T08:52:33.000Z
1151,14814877881,Luke,Cage,Call,Chimerical Auto Workitem,Cable TV Support,1151,2018-12-20T13:05:03.000Z
1630,16673301589,Tony,Stark,Call,Chimerical Auto Workitem,Router Support,1630,2019-09-01T09:52:35.000Z
2767,15516878968,Justin,Case,Call,Chimerical Auto Outbound,Cable TV Support,2767,2019-08-28T20:35:12.000Z
2731,13057911087,Wade,Wilson,Call,Router Issues,Router Support,2731,2019-04-28T00:59:56.000Z
515,19552862911,Peter,Parker,Call,Chimerical Auto Outbound,Sales,515,2019-05-14T03:19:18.000Z
511,12645060886,Tony,Stark,Call,Broadband Sales,Sales,511,2019-10-01T14:41:11.000Z
70,14108479714,Peter,Parker,Call,Chimerical Auto Outbound,Router Support,70,2019-10-07T16:41:29.000Z
602,18837318780,Steve,Rogers,Call,Broadband Sales,Sales,602,2018-10-31T09:09:54.000Z
807,17307792427,Clint,Barton,Call,Chimerical Auto Inbound,Router Support,807,2019-01-10T01:11:56.000Z
2069,15954634406,Steve,Rogers,Call,Chimerical Auto Inbound,Sales,2069,2019-10-10T11:29:26.000Z
1379,13544247364,Luke,Cage,Call,Broadband Sales,Cable TV Support,1379,2018-12-08T16:03:33.000Z
255,17218480971,Justin,Case,Call,Chimerical Auto Inbound,Sales,255,2019-06-14T16:43:03.000Z
537,14480190935,Luke,Cage,Call,Chimerical Auto Inbound,Sales,537,2019-09-10T03:38:23.000Z
1700,14326645975,Bruce,Banner,Call,Chimerical Auto Inbound,Auto Agent,1700,2019-02-25T07:21:22.000Z
2383,16936924366,Tony,Stark,Call,Chimerical Auto Inbound,Router Support,2383,2019-04-23T23:41:35.000Z
1780,15214554152,Tony,Stark,Call,Router Issues,Sales,1780,2019-07-18T06:24:00.000Z
1975,16730567004,Justin,Case,Call,Chimerical Auto Outbound,Auto Agent,1975,2018-11-08T01:52:48.000Z
2554,15799360317,Justin,Case,Call,Chimerical Auto Workitem,Auto Agent,2554,2019-06-22T17:32:00.000Z
2867,19100244560,Peter,Parker,Call,Broadband Sales,Router Support,2867,2019-05-13T11:47:12.000Z
1753,15390215932,Clint,Barton,Call,Broadband Sales,Auto Agent,1753,2019-07-04T01:22:20.000Z
1824,14607736526,Charles,Xavier,Call,Router Issues,Auto Agent,1824,2019-06-15T19:29:26.000Z
555,14779799513,Charles,Xavier,Call,Chimerical Auto Workitem,Auto Agent,555,2018-11-05T00:44:34.000Z
1727,16137652763,Luke,Cage,Call,Chimerical Auto Workitem,Auto Agent,1727,2019-01-17T10:10:44.000Z
2582,14873847341,Wade,Wilson,Call,Cable TV Issues,Auto Agent,2582,2019-04-28T05:28:46.000Z
118,14766281328,Wade,Wilson,Call,Chimerical Auto Outbound,Sales,118,2019-04-03T08:38:54.000Z
2577,13730619025,Charles,Xavier,Call,Chimerical Auto Inbound,Auto Agent,2577,2019-07-09T14:45:40.000Z
112,14620885171,Tony,Stark,Call,Chimerical Auto Workitem,Sales,112,2019-09-22T09:46:16.000Z
1380,19372109329,Bruce,Banner,Call,Chimerical Auto Workitem,Sales,1380,2019-01-05T04:29:17.000Z
1137,14769542741,Justin,Case,Call,Chimerical Auto Inbound,Auto Agent,1137,2019-04-15T07:16:17.000Z
1623,12439283067,Bruce,Banner,Call,Chimerical Auto Workitem,Cable TV Support,1623,2019-04-15T22:58:18.000Z
1196,14184641690,Peter,Parker,Call,Router Issues,Router Support,1196,2019-03-30T23:12:42.000Z
659,14853622347,Clint,Barton,Call,Chimerical Auto Workitem,Router Support,659,2019-04-15T07:35:00.000Z
1107,15406734325,Charles,Xavier,Call,Router Issues,Router Support,1107,2019-09-15T10:54:47.000Z
2482,17431324290,Clint,Barton,Call,Cable TV Issues,Sales,2482,2018-12-18T07:36:58.000Z
898,19657150158,Bruce,Banner,Call,Chimerical Auto Outbound,Router Support,898,2019-10-01T16:41:53.000Z
2733,17508597752,Luke,Cage,Call,Chimerical Auto Inbound,Cable TV Support,2733,2019-05-18T15:12:18.000Z
310,18943878657,Luke,Cage,Call,Cable TV Issues,Cable TV Support,310,2019-03-19T16:06:56.000Z
2767,16295566342,Charles,Xavier,Call,Chimerical Auto Workitem,Auto Agent,2767,2019-08-05T02:42:58.000Z
1175,18509678107,Clint,Barton,Call,Chimerical Auto Outbound,Router Support,1175,2018-10-29T10:26:25.000Z
1258,14638429100,Luke,Cage,Call,Broadband Sales,Sales,1258,2019-08-05T22:45:19.000Z
2339,16047866077,Justin,Case,Call,Broadband Sales,Auto Agent,2339,2019-06-07T03:40:15.000Z
2767,13806321008,Steve,Rogers,Call,Broadband Sales,Cable TV Support,2767,2018-12-20T00:19:23.000Z
2486,12842675547,Justin,Case,Call,Chimerical Auto Outbound,Cable TV Support,2486,2018-12-03T16:04:15.000Z
1029,16593552592,Bruce,Banner,Call,Router Issues,Router Support,1029,2019-09-30T02:14:57.000Z
1719,12680687434,Luke,Cage,Call,Chimerical Auto Inbound,Router Support,1719,2019-08-04T16:49:04.000Z
324,13052344804,Wade,Wilson,Call,Chimerical Auto Inbound,Cable TV Support,324,2018-12-27T12:47:10.000Z
1029,14849243227,Steve,Rogers,Call,Cable TV Issues,Auto Agent,1029,2019-08-02T17:09:56.000Z
669,13922253185,Justin,Case,Call,Chimerical Auto Workitem,Auto Agent,669,2019-06-03T06:30:42.000Z
587,16319928836,Clint,Barton,Call,Chimerical Auto Workitem,Sales,587,2019-04-12T02:22:09.000Z
1474,12373955458,Steve,Rogers,Call,Chimerical Auto Outbound,Sales,1474,2019-01-23T04:02:29.000Z
2572,13199723702,Wade,Wilson,Call,Cable TV Issues,Router Support,2572,2019-02-02T21:30:32.000Z
1462,16249440629,Luke,Cage,Call,Chimerical Auto Outbound,Auto Agent,1462,2019-03-21T23:36:30.000Z
822,15900822000,Tony,Stark,Call,Router Issues,Cable TV Support,822,2019-08-20T16:17:35.000Z
2129,15155708273,Bruce,Banner,Call,Cable TV Issues,Router Support,2129,2019-10-16T09:23:52.000Z
2205,16268032283,Bruce,Banner,Call,Chimerical Auto Outbound,Sales,2205,2019-03-23T16:58:42.000Z
822,14950402324,Clint,Barton,Call,Chimerical Auto Workitem,Auto Agent,822,2019-03-28T04:31:28.000Z
1499,18471316231,Luke,Cage,Call,Chimerical Auto Inbound,Router Support,1499,2019-07-19T03:36:49.000Z
1472,19863434351,Steve,Rogers,Call,Chimerical Auto Inbound,Cable TV Support,1472,2019-02-16T17:44:09.000Z
619,16624332630,Peter,Parker,Call,Broadband Sales,Auto Agent,619,2018-11-23T13:24:55.000Z
1887,18465578682,Wade,Wilson,Call,Broadband Sales,Cable TV Support,1887,2018-11-03T10:59:38.000Z
536,16030272161,Wade,Wilson,Call,Cable TV Issues,Cable TV Support,536,2019-03-19T00:29:35.000Z
1977,16345460956,Wade,Wilson,Call,Chimerical Auto Outbound,Auto Agent,1977,2019-03-10T06:20:15.000Z
1993,16797032817,Wade,Wilson,Call,Chimerical Auto Workitem,Router Support,1993,2019-10-13T13:42:25.000Z
2737,18487359576,Tony,Stark,Call,Chimerical Auto Workitem,Cable TV Support,2737,2019-08-27T23:35:55.000Z
1656,12773743133,Bruce,Banner,Call,Chimerical Auto Inbound,Auto Agent,1656,2018-12-09T05:06:57.000Z
1769,13695601260,Clint,Barton,Call,Chimerical Auto Outbound,Cable TV Support,1769,2019-03-11T22:56:24.000Z
1262,19979614202,Charles,Xavier,Call,Chimerical Auto Inbound,Auto Agent,1262,2019-03-20T22:07:15.000Z
2478,14022930476,Luke,Cage,Call,Broadband Sales,Sales,2478,2018-11-12T22:58:57.000Z
1317,15378880290,Wade,Wilson,Call,Broadband Sales,Router Support,1317,2019-01-22T15:10:01.000Z
926,15880872954,Wade,Wilson,Call,Chimerical Auto Workitem,Cable TV Support,926,2019-09-24T19:56:29.000Z
542,14361600476,Steve,Rogers,Call,Router Issues,Cable TV Support,542,2018-11-21T08:03:36.000Z
1631,14414566176,Bruce,Banner,Call,Chimerical Auto Outbound,Sales,1631,2018-12-05T02:52:33.000Z
2816,18518642698,Justin,Case,Call,Chimerical Auto Inbound,Sales,2816,2019-09-27T05:21:15.000Z
2427,16283352612,Bruce,Banner,Call,Broadband Sales,Sales,2427,2019-03-12T22:00:53.000Z
2182,15082843762,Justin,Case,Call,Broadband Sales,Sales,2182,2019-01-25T20:44:37.000Z
2616,14686325401,Wade,Wilson,Call,Chimerical Auto Workitem,Auto Agent,2616,2019-01-10T15:19:29.000Z
2801,18010122111,Justin,Case,Call,Chimerical Auto Outbound,Auto Agent,2801,2019-06-14T18:07:04.000Z
2783,12483818366,Luke,Cage,Call,Chimerical Auto Outbound,Cable TV Support,2783,2019-02-25T02:50:08.000Z
2229,12506710618,Clint,Barton,Call,Router Issues,Auto Agent,2229,2019-08-04T19:11:59.000Z
1510,18079780142,Luke,Cage,Call,Chimerical Auto Workitem,Cable TV Support,1510,2019-03-04T02:52:53.000Z
1489,14243610957,Luke,Cage,Call,Chimerical Auto Inbound,Sales,1489,2019-07-18T21:35:28.000Z
2287,15667775649,Wade,Wilson,Call,Chimerical Auto Inbound,Auto Agent,2287,2019-03-24T10:29:28.000Z
2288,19143763430,Justin,Case,Call,Chimerical Auto Workitem,Cable TV Support,2288,2019-03-01T18:04:55.000Z
2162,14712743445,Tony,Stark,Call,Router Issues,Cable TV Support,2162,2018-12-18T17:15:06.000Z
139,16134560085,Charles,Xavier,Call,Broadband Sales,Sales,139,2019-01-09T15:02:47.000Z
1780,14844111821,Wade,Wilson,Call,Router Issues,Auto Agent,1780,2019-10-18T14:32:16.000Z
1959,12999416250,Wade,Wilson,Call,Router Issues,Auto Agent,1959,2018-11-20T06:23:18.000Z
265,16078438185,Luke,Cage,Call,Cable TV Issues,Sales,265,2019-03-22T17:00:20.000Z
1719,14755396795,Charles,Xavier,Call,Chimerical Auto Workitem,Sales,1719,2018-11-07T07:21:49.000Z
653,14654564758,Bruce,Banner,Call,Chimerical Auto Inbound,Router Support,653,2018-12-12T11:55:23.000Z
2079,16307159911,Justin,Case,Call,Chimerical Auto Inbound,Auto Agent,2079,2018-12-19T00:15:19.000Z
598,13377726199,Steve,Rogers,Call,Broadband Sales,Cable TV Support,598,2019-06-28T00:17:44.000Z
1072,17250424305,Justin,Case,Call,Broadband Sales,Router Support,1072,2019-04-20T12:26:55.000Z
372,16064893473,Clint,Barton,Call,Chimerical Auto Outbound,Cable TV Support,372,2018-11-24T04:24:36.000Z
1314,14840461449,Bruce,Banner,Call,Router Issues,Router Support,1314,2019-05-27T14:22:30.000Z
1477,17129943453,Justin,Case,Call,Broadband Sales,Auto Agent,1477,2019-07-14T19:13:41.000Z
2670,19814050124,Clint,Barton,Call,Chimerical Auto Workitem,Cable TV Support,2670,2019-04-05T01:24:58.000Z
1440,17871068609,Luke,Cage,Call,Router Issues,Router Support,1440,2019-05-09T01:24:03.000Z
1235,19473609192,Justin,Case,Call,Chimerical Auto Outbound,Auto Agent,1235,2019-02-22T14:26:34.000Z
2645,19340695898,Wade,Wilson,Call,Chimerical Auto Outbound,Cable TV Support,2645,2019-05-03T02:34:24.000Z
2124,19227404133,Peter,Parker,Call,Router Issues,Cable TV Support,2124,2019-01-31T10:07:19.000Z
1969,19932590141,Justin,Case,Call,Cable TV Issues,Auto Agent,1969,2019-07-14T08:45:32.000Z
2352,13086685569,Charles,Xavier,Call,Broadband Sales,Cable TV Support,2352,2019-06-05T19:09:56.000Z
387,13647529886,Wade,Wilson,Call,Chimerical Auto Outbound,Sales,387,2019-05-04T00:49:31.000Z
1777,12585778450,Wade,Wilson,Call,Chimerical Auto Inbound,Cable TV Support,1777,2019-09-20T07:42:31.000Z
2883,12474852630,Wade,Wilson,Call,Cable TV Issues,Cable TV Support,2883,2019-09-18T09:59:28.000Z
943,14746553137,Steve,Rogers,Call,Chimerical Auto Workitem,Cable TV Support,943,2019-08-28T08:59:23.000Z
2733,18932222227,Luke,Cage,Call,Chimerical Auto Outbound,Router Support,2733,2019-03-13T13:31:23.000Z
711,16570105645,Charles,Xavier,Call,Chimerical Auto Workitem,Router Support,711,2019-01-26T04:32:02.000Z
921,18866156670,Bruce,Banner,Call,Broadband Sales,Router Support,921,2019-09-23T21:41:49.000Z
1771,18448432076,Wade,Wilson,Call,Chimerical Auto Inbound,Sales,1771,2019-01-03T16:37:33.000Z
1378,12430384981,Bruce,Banner,Call,Chimerical Auto Outbound,Router Support,1378,2019-01-30T10:04:17.000Z
259,18144158028,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,259,2019-06-11T23:53:08.000Z
977,18141008159,Justin,Case,Call,Chimerical Auto Outbound,Router Support,977,2019-06-19T04:22:56.000Z
1554,18003002534,Wade,Wilson,Call,Broadband Sales,Cable TV Support,1554,2019-10-11T10:49:09.000Z
519,17325503742,Luke,Cage,Call,Chimerical Auto Inbound,Auto Agent,519,2019-02-03T09:46:39.000Z
1616,18064044258,Wade,Wilson,Call,Chimerical Auto Workitem,Auto Agent,1616,2019-03-13T15:14:40.000Z
666,13298510253,Justin,Case,Call,Chimerical Auto Workitem,Sales,666,2019-04-21T12:21:12.000Z
463,19762709045,Steve,Rogers,Call,Router Issues,Router Support,463,2019-05-06T02:29:11.000Z
475,14249991645,Charles,Xavier,Call,Router Issues,Router Support,475,2019-07-22T10:15:02.000Z
2775,14935159452,Bruce,Banner,Call,Router Issues,Sales,2775,2019-05-01T11:57:50.000Z
146,13674464278,Justin,Case,Call,Cable TV Issues,Sales,146,2019-02-14T11:24:49.000Z
2584,14003705453,Wade,Wilson,Call,Broadband Sales,Sales,2584,2019-08-01T14:54:22.000Z
1178,16153393016,Bruce,Banner,Call,Chimerical Auto Outbound,Sales,1178,2019-02-26T11:46:06.000Z
2614,17223545338,Peter,Parker,Call,Router Issues,Sales,2614,2018-12-02T21:41:39.000Z
708,15766230396,Charles,Xavier,Call,Broadband Sales,Auto Agent,708,2019-04-13T11:46:10.000Z
2758,14400166140,Justin,Case,Call,Broadband Sales,Cable TV Support,2758,2019-02-02T17:55:02.000Z
1081,12999072542,Bruce,Banner,Call,Cable TV Issues,Auto Agent,1081,2019-02-13T23:24:37.000Z
297,14643930054,Peter,Parker,Call,Chimerical Auto Inbound,Sales,297,2019-02-26T20:57:49.000Z
2806,14024068137,Steve,Rogers,Call,Broadband Sales,Cable TV Support,2806,2019-06-10T14:28:29.000Z
346,15505521761,Luke,Cage,Call,Cable TV Issues,Cable TV Support,346,2018-11-22T23:16:19.000Z
1877,14947578425,Tony,Stark,Call,Broadband Sales,Sales,1877,2019-01-25T00:10:38.000Z
301,15817574428,Tony,Stark,Call,Chimerical Auto Outbound,Sales,301,2019-06-18T02:50:47.000Z
2831,15905480815,Steve,Rogers,Call,Chimerical Auto Inbound,Auto Agent,2831,2019-02-11T16:41:53.000Z
726,14022070052,Charles,Xavier,Call,Chimerical Auto Outbound,Router Support,726,2019-03-10T08:06:47.000Z
495,12381657547,Wade,Wilson,Call,Router Issues,Sales,495,2019-02-28T13:40:58.000Z
2189,12972198790,Charles,Xavier,Call,Chimerical Auto Inbound,Router Support,2189,2019-07-23T07:57:44.000Z
2398,14740799266,Clint,Barton,Call,Chimerical Auto Workitem,Sales,2398,2019-04-28T03:54:06.000Z
1979,14363786433,Luke,Cage,Call,Chimerical Auto Inbound,Cable TV Support,1979,2019-10-18T05:29:38.000Z
2079,15225447716,Luke,Cage,Call,Chimerical Auto Outbound,Router Support,2079,2019-03-13T06:17:01.000Z
58,16236410296,Wade,Wilson,Call,Chimerical Auto Workitem,Cable TV Support,58,2019-05-25T22:30:07.000Z
2557,17173086889,Steve,Rogers,Call,Router Issues,Auto Agent,2557,2019-10-15T04:58:28.000Z
555,16197029094,Luke,Cage,Call,Chimerical Auto Outbound,Router Support,555,2019-02-24T23:21:40.000Z
1057,19783591973,Justin,Case,Call,Chimerical Auto Workitem,Router Support,1057,2019-04-19T16:36:54.000Z
1487,16916668851,Clint,Barton,Call,Chimerical Auto Inbound,Cable TV Support,1487,2018-12-31T01:53:44.000Z
2309,18917871598,Clint,Barton,Call,Chimerical Auto Outbound,Auto Agent,2309,2019-08-04T18:25:09.000Z
320,14985962501,Tony,Stark,Call,Cable TV Issues,Router Support,320,2018-12-01T13:59:21.000Z
749,12702542498,Steve,Rogers,Call,Chimerical Auto Workitem,Sales,749,2019-07-06T10:26:38.000Z
716,16965840404,Charles,Xavier,Call,Broadband Sales,Cable TV Support,716,2018-11-27T06:12:36.000Z
1776,13153405260,Peter,Parker,Call,Chimerical Auto Inbound,Auto Agent,1776,2019-10-26T00:08:56.000Z
1619,16563589143,Bruce,Banner,Call,Chimerical Auto Workitem,Sales,1619,2019-02-19T09:41:26.000Z
70,17500175081,Charles,Xavier,Call,Chimerical Auto Inbound,Sales,70,2019-09-14T01:12:18.000Z
1489,16055468882,Justin,Case,Call,Broadband Sales,Router Support,1489,2019-04-24T21:40:43.000Z
836,18997686929,Wade,Wilson,Call,Chimerical Auto Outbound,Auto Agent,836,2019-09-04T10:51:49.000Z
918,12870951866,Luke,Cage,Call,Router Issues,Sales,918,2019-03-14T13:36:22.000Z
2749,13222623468,Peter,Parker,Call,Broadband Sales,Cable TV Support,2749,2019-08-21T18:55:40.000Z
246,15989532374,Luke,Cage,Call,Cable TV Issues,Cable TV Support,246,2018-11-20T02:01:22.000Z
1382,18232514672,Charles,Xavier,Call,Router Issues,Router Support,1382,2018-11-15T15:13:52.000Z
2742,19745605298,Steve,Rogers,Call,Chimerical Auto Inbound,Cable TV Support,2742,2019-06-06T10:51:25.000Z
1611,19666289273,Charles,Xavier,Call,Chimerical Auto Outbound,Auto Agent,1611,2019-04-07T22:44:22.000Z
671,18211818775,Bruce,Banner,Call,Chimerical Auto Outbound,Auto Agent,671,2019-03-05T08:30:03.000Z
2377,19350531096,Luke,Cage,Call,Chimerical Auto Outbound,Sales,2377,2019-04-19T00:17:44.000Z
2894,13505780048,Peter,Parker,Call,Chimerical Auto Inbound,Auto Agent,2894,2019-02-25T02:28:59.000Z
1577,13694230574,Peter,Parker,Call,Broadband Sales,Sales,1577,2019-03-20T07:57:30.000Z
297,14135015376,Wade,Wilson,Call,Chimerical Auto Outbound,Router Support,297,2019-07-03T17:38:51.000Z
