CALL_DURATION_IN_SECONDS__C (Agent Seconds),IncontactId,First Name,Last Name,Media Type,Skill Name,Team Name,Call Duration,Contact Start
35,89345102817,Luke,Cage,Call,Router Issues,Router Support,35,2019-09-10T21:35:21.000Z
50,89355071691,Bruce,Banner,Email,Broadband Sales,Cable TV Support,50,2018-11-30T18:35:31.000Z
214,89357369185,Clint,Barton,Call,Chimerical Auto Outbound,Sales,214,2019-07-19T09:43:20.000Z
215,89358148706,Tony,Stark,Call,Cable TV Issues,Cable TV Support,215,2019-06-28T18:39:23.000Z
161,89362869135,Luke,Cage,Chat,Chimerical Auto Outbound,Auto Agent,161,2019-02-24T16:45:08.000Z
110,89369615669,Charles,Xavier,Chat,Chimerical Auto Inbound,Auto Agent,110,2019-05-29T01:52:28.000Z
125,89407801327,Clint,Barton,Chat,Chimerical Auto Workitem,Router Support,125,2019-05-14T10:14:32.000Z
87,89409899144,Tony,Stark,Call,Router Issues,Auto Agent,87,2018-11-20T05:47:24.000Z
284,89429862536,Justin,Case,Chat,Broadband Sales,Cable TV Support,284,2019-07-31T17:26:55.000Z
118,89431674906,Justin,Case,Email,Chimerical Auto Outbound,Auto Agent,118,2019-01-04T18:40:58.000Z
151,89447130436,Steve,Rogers,Call,Cable TV Issues,Auto Agent,151,2019-02-24T11:36:09.000Z
298,89487997920,Peter,Parker,Chat,Cable TV Issues,Router Support,298,2019-05-19T17:35:08.000Z
77,89496888277,Luke,Cage,Email,Broadband Sales,Sales,77,2019-07-08T07:14:11.000Z
119,89526472687,Bruce,Banner,Call,Chimerical Auto Outbound,Router Support,119,2019-09-21T03:31:34.000Z
275,89533352636,Wade,Wilson,Call,Chimerical Auto Outbound,Router Support,275,2018-11-11T07:55:51.000Z
102,89546240152,Bruce,Banner,Chat,Chimerical Auto Outbound,Cable TV Support,102,2018-11-21T06:27:39.000Z
257,89547445681,Wade,Wilson,Call,Router Issues,Router Support,257,2019-04-03T14:33:04.000Z
186,89548428233,Tony,Stark,Email,Chimerical Auto Outbound,Cable TV Support,186,2019-03-01T07:23:43.000Z
104,89555847161,Bruce,Banner,Call,Chimerical Auto Workitem,Sales,104,2019-02-18T02:47:41.000Z
272,89561361614,Bruce,Banner,Call,Chimerical Auto Outbound,Router Support,272,2018-11-11T00:20:29.000Z
76,89567078586,Peter,Parker,Call,Chimerical Auto Inbound,Sales,76,2019-03-07T00:37:54.000Z
210,89567109224,Luke,Cage,Call,Chimerical Auto Inbound,Cable TV Support,210,2018-12-30T19:39:10.000Z
71,89581014437,Wade,Wilson,Call,Chimerical Auto Workitem,Cable TV Support,71,2019-10-06T08:29:55.000Z
264,89596985026,Justin,Case,Email,Chimerical Auto Workitem,Router Support,264,2019-01-03T16:30:06.000Z
181,89601712882,Tony,Stark,Chat,Chimerical Auto Outbound,Sales,181,2019-02-07T16:31:40.000Z
260,89610896294,Clint,Barton,Email,Broadband Sales,Cable TV Support,260,2018-12-22T05:49:07.000Z
154,89611457784,Justin,Case,Email,Router Issues,Auto Agent,154,2019-08-14T18:06:32.000Z
265,89630438321,Wade,Wilson,Chat,Cable TV Issues,Cable TV Support,265,2018-11-12T08:12:10.000Z
72,89637787185,Peter,Parker,Chat,Router Issues,Sales,72,2019-04-22T13:15:15.000Z
286,89646056617,Luke,Cage,Call,Chimerical Auto Inbound,Cable TV Support,286,2019-05-02T13:05:18.000Z
91,89646469937,Bruce,Banner,Call,Cable TV Issues,Auto Agent,91,2018-11-24T11:16:16.000Z
33,89656761761,Clint,Barton,Chat,Chimerical Auto Workitem,Router Support,33,2019-08-06T13:34:39.000Z
161,89668244180,Steve,Rogers,Email,Broadband Sales,Sales,161,2019-03-19T04:54:26.000Z
165,89691615059,Luke,Cage,Chat,Broadband Sales,Router Support,165,2019-04-28T09:25:20.000Z
259,89712225103,Clint,Barton,Call,Chimerical Auto Inbound,Cable TV Support,259,2019-01-20T06:34:35.000Z
162,89712705070,Wade,Wilson,Email,Chimerical Auto Inbound,Cable TV Support,162,2019-05-06T05:23:25.000Z
36,89718121744,Charles,Xavier,Email,Chimerical Auto Workitem,Sales,36,2019-10-18T05:25:34.000Z
163,89725446795,Peter,Parker,Chat,Chimerical Auto Workitem,Cable TV Support,163,2019-05-08T18:06:46.000Z
54,89727259427,Tony,Stark,Call,Broadband Sales,Sales,54,2019-02-17T18:06:57.000Z
89,89742823708,Clint,Barton,Chat,Router Issues,Auto Agent,89,2018-11-06T15:34:12.000Z
148,89749374900,Charles,Xavier,Chat,Router Issues,Sales,148,2019-01-23T08:16:38.000Z
137,89764134795,Steve,Rogers,Call,Cable TV Issues,Cable TV Support,137,2018-12-30T06:26:29.000Z
64,89766458454,Clint,Barton,Call,Cable TV Issues,Auto Agent,64,2018-11-18T23:20:42.000Z
44,89767852617,Wade,Wilson,Chat,Chimerical Auto Workitem,Cable TV Support,44,2019-01-07T01:04:56.000Z
60,89771084993,Tony,Stark,Email,Chimerical Auto Inbound,Sales,60,2018-12-06T00:21:48.000Z
281,89776857454,Justin,Case,Call,Broadband Sales,Cable TV Support,281,2019-10-19T18:49:20.000Z
253,89781760149,Peter,Parker,Chat,Broadband Sales,Router Support,253,2019-09-19T05:59:02.000Z
77,89781886362,Steve,Rogers,Call,Chimerical Auto Workitem,Cable TV Support,77,2019-08-11T03:02:43.000Z
31,89791362042,Steve,Rogers,Call,Cable TV Issues,Router Support,31,2019-04-16T00:55:41.000Z
145,89794336291,Clint,Barton,Chat,Broadband Sales,Sales,145,2019-01-05T18:31:27.000Z
177,89796927076,Luke,Cage,Chat,Broadband Sales,Cable TV Support,177,2019-08-05T07:05:25.000Z
225,89807930527,Bruce,Banner,Call,Chimerical Auto Workitem,Auto Agent,225,2019-07-24T00:00:41.000Z
191,89823702386,Bruce,Banner,Email,Chimerical Auto Workitem,Cable TV Support,191,2019-09-26T17:26:41.000Z
118,89823819499,Wade,Wilson,Chat,Broadband Sales,Cable TV Support,118,2019-03-29T22:31:23.000Z
293,89825124806,Charles,Xavier,Chat,Router Issues,Cable TV Support,293,2019-10-06T13:05:13.000Z
256,89836879578,Clint,Barton,Email,Broadband Sales,Router Support,256,2019-01-22T00:15:42.000Z
255,89837599763,Clint,Barton,Chat,Chimerical Auto Workitem,Router Support,255,2019-08-17T19:24:39.000Z
102,89866347497,Clint,Barton,Email,Broadband Sales,Auto Agent,102,2019-05-08T21:26:48.000Z
65,89882997074,Charles,Xavier,Chat,Chimerical Auto Inbound,Router Support,65,2019-10-18T23:14:20.000Z
143,89892641630,Clint,Barton,Email,Chimerical Auto Workitem,Router Support,143,2019-03-01T15:09:13.000Z
88,89902350425,Bruce,Banner,Call,Chimerical Auto Workitem,Auto Agent,88,2019-09-14T22:41:04.000Z
101,89907951640,Tony,Stark,Chat,Chimerical Auto Workitem,Cable TV Support,101,2018-12-14T04:24:18.000Z
176,89915896598,Wade,Wilson,Email,Broadband Sales,Cable TV Support,176,2019-07-22T03:15:41.000Z
34,89917352604,Clint,Barton,Call,Chimerical Auto Inbound,Auto Agent,34,2019-09-15T10:12:59.000Z
141,89918883478,Luke,Cage,Chat,Broadband Sales,Auto Agent,141,2019-05-25T14:29:33.000Z
136,89931868465,Tony,Stark,Call,Chimerical Auto Outbound,Auto Agent,136,2018-11-02T14:29:29.000Z
212,89932333425,Justin,Case,Call,Chimerical Auto Workitem,Auto Agent,212,2019-09-30T20:33:19.000Z
39,89937752506,Bruce,Banner,Chat,Chimerical Auto Workitem,Auto Agent,39,2018-12-27T15:33:08.000Z
73,89948904871,Steve,Rogers,Chat,Router Issues,Router Support,73,2019-08-04T19:14:43.000Z
131,89954525358,Wade,Wilson,Chat,Router Issues,Router Support,131,2019-10-13T18:14:56.000Z
74,89960635963,Wade,Wilson,Call,Cable TV Issues,Cable TV Support,74,2019-07-12T17:48:20.000Z
216,89961181240,Steve,Rogers,Call,Chimerical Auto Workitem,Sales,216,2019-09-22T09:48:40.000Z
151,89969622394,Clint,Barton,Chat,Chimerical Auto Inbound,Auto Agent,151,2019-04-10T22:00:32.000Z
113,89976615792,Bruce,Banner,Email,Broadband Sales,Router Support,113,2019-08-28T10:27:34.000Z
96,89978200178,Peter,Parker,Email,Broadband Sales,Auto Agent,96,2019-05-20T02:00:52.000Z
57,89993437379,Clint,Barton,Chat,Chimerical Auto Workitem,Router Support,57,2018-11-11T05:42:52.000Z
54,89999401703,Tony,Stark,Call,Broadband Sales,Auto Agent,54,2018-11-01T07:27:43.000Z
189,89999401704,Wade,Wilson,Email,Cable TV Issues,Auto Agent,189,2019-07-07T01:24:53.000Z
177,88793280010,Steve,Rogers,Chat,Chimerical Auto Workitem,Router Support,182,2018-11-14T11:56:06.000Z
75,87733756406,Luke,Cage,Chat,Chimerical Auto Outbound,Sales,80,2019-05-09T02:38:25.000Z
282,83164263353,Tony,Stark,Email,Cable TV Issues,Sales,287,2019-04-19T00:00:34.000Z
65,89000387274,Justin,Case,Call,Chimerical Auto Workitem,Sales,70,2019-04-05T15:16:48.000Z
279,84434932139,Clint,Barton,Email,Broadband Sales,Auto Agent,284,2019-02-12T18:37:55.000Z
182,85627235017,Clint,Barton,Chat,Chimerical Auto Outbound,Router Support,187,2019-10-18T02:07:09.000Z
249,83548894468,Tony,Stark,Call,Router Issues,Auto Agent,254,2019-07-07T04:35:49.000Z
250,86549050237,Wade,Wilson,Call,Cable TV Issues,Cable TV Support,255,2018-12-17T15:20:26.000Z
213,86039567727,Peter,Parker,Call,Cable TV Issues,Sales,218,2018-11-03T05:24:08.000Z
256,88620610863,Wade,Wilson,Chat,Chimerical Auto Outbound,Cable TV Support,261,2019-08-21T18:35:52.000Z
101,82423358617,Luke,Cage,Call,Broadband Sales,Auto Agent,106,2019-06-29T20:06:37.000Z
291,83448017129,Justin,Case,Call,Chimerical Auto Outbound,Cable TV Support,296,2019-05-28T16:10:42.000Z
259,85496517143,Justin,Case,Call,Chimerical Auto Workitem,Sales,264,2019-06-24T01:39:44.000Z
199,82982685620,Tony,Stark,Call,Chimerical Auto Workitem,Router Support,204,2018-11-08T19:04:59.000Z
244,83810198216,Luke,Cage,Call,Chimerical Auto Workitem,Sales,249,2019-10-19T04:19:28.000Z
281,84372872205,Peter,Parker,Call,Chimerical Auto Inbound,Auto Agent,286,2018-12-06T02:33:22.000Z
190,88664019521,Steve,Rogers,Chat,Chimerical Auto Outbound,Auto Agent,195,2019-06-24T09:25:14.000Z
267,86717785924,Charles,Xavier,Chat,Chimerical Auto Outbound,Router Support,272,2019-05-20T16:05:58.000Z
72,89930465042,Justin,Case,Call,Cable TV Issues,Router Support,77,2019-05-09T17:42:26.000Z
52,82131578552,Steve,Rogers,Call,Chimerical Auto Workitem,Sales,57,2019-05-31T21:30:37.000Z
225,81377888344,Peter,Parker,Email,Chimerical Auto Workitem,Router Support,230,2018-12-23T04:44:42.000Z
198,89076731320,Steve,Rogers,Call,Broadband Sales,Auto Agent,203,2019-05-17T19:27:38.000Z
118,89480197193,Clint,Barton,Email,Cable TV Issues,Router Support,123,2019-07-27T02:10:50.000Z
268,82005642997,Peter,Parker,Email,Chimerical Auto Outbound,Auto Agent,273,2019-08-05T08:13:58.000Z
75,86683724622,Bruce,Banner,Call,Cable TV Issues,Cable TV Support,80,2019-07-26T04:49:49.000Z
215,88926145701,Tony,Stark,Call,Chimerical Auto Outbound,Auto Agent,220,2019-07-31T13:32:48.000Z
286,86732191316,Wade,Wilson,Chat,Broadband Sales,Sales,291,2019-02-08T13:07:41.000Z
247,89972609185,Charles,Xavier,Chat,Broadband Sales,Cable TV Support,252,2019-10-11T22:13:09.000Z
144,89964681204,Peter,Parker,Call,Router Issues,Auto Agent,149,2018-11-09T06:08:07.000Z
27,81640699473,Luke,Cage,Call,Cable TV Issues,Sales,32,2018-12-05T10:01:36.000Z
51,87953651388,Steve,Rogers,Chat,Chimerical Auto Inbound,Sales,56,2019-07-23T16:40:12.000Z
110,89857169514,Luke,Cage,Chat,Chimerical Auto Inbound,Router Support,115,2019-05-19T11:20:29.000Z
39,81863196862,Peter,Parker,Call,Router Issues,Cable TV Support,44,2019-01-31T09:18:03.000Z
78,86314267776,Clint,Barton,Chat,Cable TV Issues,Auto Agent,83,2019-04-01T06:51:13.000Z
26,87853316774,Peter,Parker,Chat,Chimerical Auto Inbound,Auto Agent,31,2019-05-06T15:00:38.000Z
235,88562668449,Tony,Stark,Email,Cable TV Issues,Cable TV Support,240,2018-12-11T01:46:18.000Z
195,85250230137,Tony,Stark,Call,Chimerical Auto Inbound,Auto Agent,200,2019-04-12T02:36:00.000Z
176,86488575157,Wade,Wilson,Call,Broadband Sales,Router Support,181,2018-11-15T18:20:24.000Z
137,86857083645,Justin,Case,Call,Chimerical Auto Workitem,Sales,142,2019-03-27T19:08:38.000Z
241,89399476743,Steve,Rogers,Chat,Cable TV Issues,Sales,246,2019-09-21T20:15:56.000Z
152,89166851965,Justin,Case,Call,Chimerical Auto Outbound,Sales,157,2019-02-26T00:18:04.000Z
127,85380673344,Tony,Stark,Call,Router Issues,Sales,132,2019-04-16T07:28:54.000Z
246,82951106902,Steve,Rogers,Email,Chimerical Auto Inbound,Sales,251,2019-02-03T07:51:10.000Z
41,86548102967,Clint,Barton,Call,Chimerical Auto Outbound,Router Support,46,2019-08-17T14:12:41.000Z
43,82962407186,Luke,Cage,Call,Broadband Sales,Sales,48,2019-01-28T11:46:54.000Z
254,87963624251,Wade,Wilson,Call,Router Issues,Sales,259,2019-05-20T21:02:18.000Z
257,86101320262,Justin,Case,Call,Cable TV Issues,Router Support,262,2019-01-26T22:00:36.000Z
147,84627130506,Peter,Parker,Email,Chimerical Auto Outbound,Auto Agent,152,2019-02-23T08:01:04.000Z
45,84291520834,Wade,Wilson,Call,Chimerical Auto Outbound,Auto Agent,50,2019-07-01T05:33:34.000Z
186,89753795865,Charles,Xavier,Call,Broadband Sales,Router Support,191,2019-06-23T02:19:31.000Z
268,85549885999,Bruce,Banner,Chat,Broadband Sales,Router Support,273,2018-11-23T06:11:00.000Z
168,86079500150,Tony,Stark,Call,Broadband Sales,Cable TV Support,173,2019-02-06T16:10:11.000Z
101,82505861842,Justin,Case,Call,Chimerical Auto Outbound,Router Support,106,2019-08-14T08:53:12.000Z
100,84578516482,Tony,Stark,Call,Chimerical Auto Outbound,Router Support,105,2019-01-03T06:37:38.000Z
279,86553652517,Steve,Rogers,Call,Broadband Sales,Sales,284,2019-09-06T23:39:31.000Z
82,86217736181,Tony,Stark,Call,Cable TV Issues,Sales,87,2019-01-13T02:34:28.000Z
73,87299798774,Tony,Stark,Call,Broadband Sales,Cable TV Support,78,2018-12-17T03:44:51.000Z
45,87368028182,Peter,Parker,Email,Chimerical Auto Outbound,Cable TV Support,50,2019-04-04T14:06:56.000Z
226,83722933627,Wade,Wilson,Email,Chimerical Auto Inbound,Cable TV Support,231,2019-06-18T10:05:49.000Z
164,89605284628,Justin,Case,Email,Broadband Sales,Sales,169,2019-04-30T15:09:48.000Z
77,88607534707,Bruce,Banner,Call,Router Issues,Sales,82,2019-04-01T19:57:49.000Z
146,83164949195,Peter,Parker,Email,Router Issues,Sales,151,2018-12-15T21:10:00.000Z
95,88255958906,Steve,Rogers,Chat,Chimerical Auto Outbound,Auto Agent,100,2018-12-19T08:01:02.000Z
126,84263272334,Peter,Parker,Chat,Cable TV Issues,Cable TV Support,131,2019-01-25T21:26:04.000Z
45,81564446810,Justin,Case,Chat,Cable TV Issues,Sales,50,2019-08-07T20:59:28.000Z
176,87065509471,Steve,Rogers,Call,Chimerical Auto Inbound,Auto Agent,181,2019-06-27T04:38:15.000Z
259,82320621613,Peter,Parker,Call,Chimerical Auto Inbound,Auto Agent,264,2019-06-29T04:04:13.000Z
292,86645568589,Luke,Cage,Email,Chimerical Auto Inbound,Cable TV Support,297,2018-12-10T03:23:49.000Z
201,87142408881,Peter,Parker,Chat,Chimerical Auto Inbound,Router Support,206,2019-02-05T05:46:21.000Z
180,88842499370,Peter,Parker,Email,Broadband Sales,Auto Agent,185,2019-10-04T09:45:17.000Z
176,82512171650,Luke,Cage,Call,Chimerical Auto Workitem,Router Support,181,2019-10-10T03:26:22.000Z
226,83775723232,Steve,Rogers,Call,Cable TV Issues,Sales,231,2018-11-06T16:46:08.000Z
150,82420262846,Justin,Case,Chat,Router Issues,Auto Agent,155,2019-04-26T09:35:56.000Z
144,81902826717,Luke,Cage,Call,Router Issues,Router Support,149,2019-07-27T04:11:14.000Z
90,88494861648,Wade,Wilson,Chat,Chimerical Auto Outbound,Router Support,95,2019-07-18T04:23:35.000Z
276,85009129056,Wade,Wilson,Chat,Chimerical Auto Outbound,Cable TV Support,281,2019-04-28T21:40:41.000Z
56,89792948582,Luke,Cage,Call,Chimerical Auto Inbound,Auto Agent,61,2019-09-12T07:59:20.000Z
27,88393921523,Peter,Parker,Call,Router Issues,Cable TV Support,32,2019-01-13T20:06:32.000Z
225,84497513630,Steve,Rogers,Call,Broadband Sales,Auto Agent,230,2019-05-04T09:19:45.000Z
152,86186037438,Tony,Stark,Call,Router Issues,Sales,157,2019-10-19T10:00:37.000Z
211,84189738321,Steve,Rogers,Call,Broadband Sales,Auto Agent,216,2018-11-01T22:39:27.000Z
117,84162921928,Tony,Stark,Email,Chimerical Auto Outbound,Router Support,122,2019-02-03T08:05:19.000Z
206,86909642678,Clint,Barton,Chat,Chimerical Auto Workitem,Auto Agent,211,2018-10-28T23:54:46.000Z
199,89152553435,Clint,Barton,Call,Router Issues,Auto Agent,204,2019-06-22T18:32:09.000Z
127,84464961546,Steve,Rogers,Chat,Router Issues,Router Support,132,2019-04-10T04:11:23.000Z
45,87309884182,Wade,Wilson,Chat,Broadband Sales,Auto Agent,50,2018-12-20T12:10:10.000Z
294,89872203390,Bruce,Banner,Email,Broadband Sales,Cable TV Support,299,2019-02-28T07:16:27.000Z
131,85418844782,Luke,Cage,Call,Cable TV Issues,Auto Agent,136,2018-12-20T15:19:25.000Z
42,82483817028,Steve,Rogers,Call,Chimerical Auto Workitem,Sales,47,2019-01-09T04:09:18.000Z
244,84449326295,Luke,Cage,Chat,Chimerical Auto Outbound,Cable TV Support,249,2018-10-23T14:27:46.000Z
89,84013119405,Justin,Case,Call,Chimerical Auto Workitem,Auto Agent,94,2019-01-05T14:50:22.000Z
163,89573759382,Wade,Wilson,Call,Router Issues,Cable TV Support,168,2019-06-28T19:19:57.000Z
193,83543820109,Steve,Rogers,Email,Cable TV Issues,Router Support,198,2019-04-09T08:44:43.000Z
242,89413530651,Steve,Rogers,Call,Router Issues,Cable TV Support,247,2019-01-11T03:30:28.000Z
260,85400998800,Peter,Parker,Call,Chimerical Auto Workitem,Cable TV Support,265,2019-03-18T21:48:39.000Z
263,84242132492,Peter,Parker,Email,Broadband Sales,Cable TV Support,268,2018-11-11T09:52:15.000Z
221,88931162125,Luke,Cage,Call,Chimerical Auto Workitem,Sales,226,2018-12-11T05:21:20.000Z
142,86332332748,Bruce,Banner,Email,Router Issues,Router Support,147,2018-12-10T00:50:23.000Z
223,87202371340,Wade,Wilson,Call,Chimerical Auto Workitem,Cable TV Support,228,2018-11-18T07:58:57.000Z
294,86421378125,Steve,Rogers,Call,Chimerical Auto Workitem,Sales,299,2019-10-11T05:28:37.000Z
157,84880546202,Charles,Xavier,Call,Chimerical Auto Inbound,Router Support,162,2019-04-11T07:57:57.000Z
41,87473194590,Justin,Case,Chat,Broadband Sales,Sales,46,2019-01-27T10:52:23.000Z
141,86902435980,Luke,Cage,Call,Chimerical Auto Outbound,Cable TV Support,146,2019-05-14T08:20:09.000Z
170,83731805174,Justin,Case,Call,Chimerical Auto Outbound,Sales,175,2019-01-24T09:09:21.000Z
179,85269940790,Steve,Rogers,Call,Chimerical Auto Workitem,Router Support,184,2019-01-01T03:38:56.000Z
93,88584109564,Charles,Xavier,Call,Chimerical Auto Outbound,Router Support,98,2019-06-28T08:20:37.000Z
169,81353562878,Wade,Wilson,Chat,Router Issues,Cable TV Support,174,2019-05-27T11:36:29.000Z
292,88028801587,Luke,Cage,Call,Chimerical Auto Outbound,Sales,297,2019-09-18T21:54:22.000Z
276,89451031079,Peter,Parker,Call,Cable TV Issues,Cable TV Support,281,2019-06-05T15:36:10.000Z
43,85241357812,Justin,Case,Call,Cable TV Issues,Cable TV Support,48,2019-06-10T07:04:39.000Z
253,82822633224,Justin,Case,Email,Chimerical Auto Workitem,Sales,258,2019-01-06T07:31:53.000Z
81,81422320995,Clint,Barton,Chat,Router Issues,Router Support,86,2019-04-10T07:58:23.000Z
132,86579852125,Luke,Cage,Call,Chimerical Auto Inbound,Cable TV Support,137,2019-09-11T12:41:59.000Z
145,81839129600,Peter,Parker,Call,Chimerical Auto Workitem,Cable TV Support,150,2019-05-04T11:53:31.000Z
258,89107119508,Clint,Barton,Email,Router Issues,Cable TV Support,263,2019-01-19T16:51:10.000Z
80,88567635273,Tony,Stark,Call,Chimerical Auto Workitem,Router Support,85,2019-10-14T23:41:56.000Z
235,87570394482,Justin,Case,Call,Chimerical Auto Inbound,Cable TV Support,240,2019-02-12T01:19:48.000Z
257,85188674748,Luke,Cage,Call,Broadband Sales,Router Support,262,2019-03-16T06:26:32.000Z
70,84001128679,Steve,Rogers,Call,Chimerical Auto Inbound,Router Support,75,2019-02-28T03:48:44.000Z
46,88962065487,Luke,Cage,Chat,Chimerical Auto Inbound,Auto Agent,51,2019-07-31T07:41:05.000Z
209,87911477503,Bruce,Banner,Chat,Chimerical Auto Workitem,Auto Agent,214,2019-02-05T20:10:33.000Z
261,87420510231,Justin,Case,Email,Router Issues,Sales,266,2019-07-31T09:04:02.000Z
125,84527007824,Luke,Cage,Call,Broadband Sales,Router Support,130,2018-10-26T13:18:16.000Z
193,85091599005,Wade,Wilson,Email,Chimerical Auto Workitem,Sales,198,2019-09-19T10:26:59.000Z
131,88805011594,Justin,Case,Chat,Chimerical Auto Outbound,Sales,136,2019-04-24T18:47:28.000Z
142,81806642938,Bruce,Banner,Email,Chimerical Auto Workitem,Auto Agent,147,2019-08-23T18:04:12.000Z
124,82788133289,Charles,Xavier,Chat,Chimerical Auto Outbound,Router Support,129,2019-03-25T17:30:57.000Z
203,85538867069,Tony,Stark,Chat,Chimerical Auto Workitem,Router Support,208,2018-12-03T02:43:10.000Z
229,88078162324,Tony,Stark,Call,Chimerical Auto Inbound,Router Support,234,2019-06-16T04:18:58.000Z
185,82837639872,Clint,Barton,Chat,Broadband Sales,Cable TV Support,190,2019-02-04T22:24:22.000Z
134,85992510807,Charles,Xavier,Chat,Router Issues,Cable TV Support,139,2018-12-06T03:53:57.000Z
115,87733435811,Wade,Wilson,Call,Chimerical Auto Outbound,Auto Agent,120,2019-01-22T05:20:02.000Z
92,89827483038,Clint,Barton,Call,Chimerical Auto Inbound,Cable TV Support,97,2018-12-03T20:46:37.000Z
224,89497013814,Clint,Barton,Call,Chimerical Auto Inbound,Cable TV Support,229,2019-07-18T05:26:43.000Z
136,83870851747,Bruce,Banner,Email,Chimerical Auto Outbound,Cable TV Support,141,2019-03-21T20:33:21.000Z
184,89741202958,Steve,Rogers,Call,Chimerical Auto Workitem,Cable TV Support,189,2019-02-15T20:32:42.000Z
252,86703690606,Luke,Cage,Email,Cable TV Issues,Cable TV Support,257,2019-06-23T21:07:52.000Z
53,87309907137,Charles,Xavier,Call,Chimerical Auto Workitem,Cable TV Support,58,2018-11-14T14:22:56.000Z
87,83305811209,Charles,Xavier,Call,Chimerical Auto Outbound,Router Support,92,2019-03-13T07:10:51.000Z
202,82776861045,Steve,Rogers,Call,Chimerical Auto Inbound,Router Support,207,2019-01-18T08:18:06.000Z
70,87925277031,Tony,Stark,Chat,Chimerical Auto Outbound,Auto Agent,75,2019-05-19T11:24:06.000Z
237,87427999171,Justin,Case,Email,Chimerical Auto Outbound,Auto Agent,242,2019-05-24T02:29:24.000Z
231,89558234651,Charles,Xavier,Call,Broadband Sales,Auto Agent,236,2019-04-13T19:33:41.000Z
75,88799851766,Steve,Rogers,Chat,Router Issues,Cable TV Support,80,2018-11-10T20:51:10.000Z
251,87110657284,Tony,Stark,Email,Cable TV Issues,Auto Agent,256,2019-05-13T07:34:56.000Z
111,88690712091,Steve,Rogers,Call,Chimerical Auto Inbound,Sales,116,2019-05-01T10:24:52.000Z
215,81699524259,Clint,Barton,Email,Chimerical Auto Outbound,Auto Agent,220,2018-11-26T16:16:20.000Z
155,82177436669,Peter,Parker,Email,Chimerical Auto Inbound,Sales,160,2019-03-26T15:44:30.000Z
65,85946178420,Steve,Rogers,Email,Chimerical Auto Workitem,Sales,70,2019-09-06T12:08:42.000Z
36,87225938335,Luke,Cage,Call,Router Issues,Cable TV Support,41,2019-06-18T09:24:56.000Z
158,83072310724,Tony,Stark,Call,Broadband Sales,Cable TV Support,163,2019-03-14T00:10:10.000Z
254,89122391793,Wade,Wilson,Call,Router Issues,Router Support,259,2019-07-27T19:20:42.000Z
65,86109314383,Bruce,Banner,Chat,Chimerical Auto Outbound,Router Support,70,2019-07-09T10:18:12.000Z
26,82003096518,Charles,Xavier,Chat,Chimerical Auto Outbound,Router Support,31,2019-06-06T10:35:22.000Z
90,85122791410,Charles,Xavier,Call,Chimerical Auto Inbound,Router Support,95,2019-06-13T20:02:45.000Z
284,83117624057,Justin,Case,Call,Chimerical Auto Workitem,Sales,289,2019-02-15T14:45:01.000Z
91,88142248153,Steve,Rogers,Chat,Cable TV Issues,Auto Agent,96,2019-06-09T05:16:48.000Z
187,83860329216,Charles,Xavier,Call,Chimerical Auto Inbound,Router Support,192,2019-09-26T02:19:09.000Z
180,84573131415,Justin,Case,Chat,Cable TV Issues,Auto Agent,185,2019-02-09T22:41:15.000Z
200,89999751281,Bruce,Banner,Call,Broadband Sales,Sales,205,2019-07-26T07:17:13.000Z
122,86930170382,Peter,Parker,Email,Router Issues,Auto Agent,127,2018-12-23T21:49:32.000Z
202,88014434625,Justin,Case,Chat,Broadband Sales,Cable TV Support,207,2019-02-12T16:45:21.000Z
152,86633455850,Luke,Cage,Call,Chimerical Auto Outbound,Sales,157,2018-11-15T23:31:14.000Z
191,85506411909,Wade,Wilson,Email,Broadband Sales,Sales,196,2018-11-03T15:47:46.000Z
104,87449815001,Bruce,Banner,Email,Chimerical Auto Outbound,Router Support,109,2019-06-05T08:40:36.000Z
285,89924448894,Tony,Stark,Call,Broadband Sales,Cable TV Support,290,2019-05-25T19:49:58.000Z
295,84255854160,Charles,Xavier,Chat,Cable TV Issues,Router Support,300,2019-05-21T15:03:40.000Z
155,82149469040,Justin,Case,Email,Chimerical Auto Workitem,Auto Agent,160,2018-10-31T05:05:59.000Z
272,83852483703,Charles,Xavier,Chat,Chimerical Auto Workitem,Auto Agent,277,2019-06-29T10:14:21.000Z
30,83429942145,Wade,Wilson,Email,Router Issues,Sales,35,2018-12-24T13:03:36.000Z
104,82053052941,Bruce,Banner,Call,Cable TV Issues,Router Support,109,2019-02-03T21:37:47.000Z
216,81816888309,Justin,Case,Email,Chimerical Auto Workitem,Auto Agent,221,2018-12-20T05:26:50.000Z
59,86050808126,Luke,Cage,Chat,Broadband Sales,Cable TV Support,64,2019-02-06T04:33:41.000Z
95,88514953585,Tony,Stark,Chat,Chimerical Auto Workitem,Auto Agent,100,2019-10-10T09:07:30.000Z
239,85068538743,Tony,Stark,Chat,Chimerical Auto Inbound,Cable TV Support,244,2019-02-23T10:23:28.000Z
69,87027663067,Wade,Wilson,Call,Chimerical Auto Workitem,Cable TV Support,74,2019-09-30T18:38:55.000Z
42,83912228173,Charles,Xavier,Call,Cable TV Issues,Auto Agent,47,2018-12-09T07:18:26.000Z
221,88809209567,Tony,Stark,Chat,Chimerical Auto Workitem,Router Support,226,2018-10-28T17:20:24.000Z
268,82987497022,Peter,Parker,Email,Router Issues,Router Support,273,2018-11-13T14:30:55.000Z
